Username,Login_Date,Login_Time,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label
user_073,2026-02-07,22:26:33,22,Saturday,Failed,3,14,120.51.55.91,Mobile,Edge,Suspicious
user_013,2026-04-28,20:16:48,20,Tuesday,Success,0,2,245.253.92.199,Mobile,Chrome,Normal
user_015,2026-01-27,11:03:54,11,Tuesday,Success,0,2,138.237.91.133,Laptop,Edge,Normal
user_069,2026-04-24,13:46:34,13,Friday,Success,1,4,128.125.149.110,Laptop,Firefox,Normal
user_039,2025-12-26,18:51:11,18,Friday,Success,2,5,140.198.42.157,Desktop,Edge,Normal
user_034,2025-09-09,15:51:06,15,Tuesday,Success,2,4,245.180.200.232,Laptop,Edge,Normal
user_023,2026-05-31,12:44:12,12,Sunday,Success,2,1,217.130.16.66,Desktop,Chrome,Normal
user_064,2026-05-03,09:24:07,9,Sunday,Success,1,2,29.97.140.176,Mobile,Chrome,Normal
user_073,2025-10-29,09:33:27,9,Wednesday,Success,2,3,178.151.18.64,Desktop,Firefox,Normal
user_100,2025-09-23,19:36:37,19,Tuesday,Success,0,3,75.146.10.50,Mobile,Edge,Normal
user_068,2026-07-08,01:37:02,1,Wednesday,Failed,3,6,223.135.225.127,Mobile,Firefox,Suspicious
user_058,2026-06-18,15:30:24,15,Thursday,Success,1,1,15.14.18.10,Mobile,Chrome,Normal
user_049,2026-03-27,16:25:23,16,Friday,Success,0,3,138.241.138.212,Desktop,Firefox,Normal
user_050,2026-02-13,23:05:29,23,Friday,Failed,7,18,116.55.169.108,Laptop,Chrome,Suspicious
user_087,2026-01-01,04:19:49,4,Thursday,Success,8,11,202.101.117.75,Laptop,Firefox,Suspicious
user_084,2026-03-24,18:45:13,18,Tuesday,Success,1,1,131.160.157.116,Laptop,Edge,Normal
user_075,2025-10-23,15:53:34,15,Thursday,Success,2,5,195.126.68.64,Mobile,Edge,Normal
user_037,2026-05-22,08:23:47,8,Friday,Success,1,5,180.207.11.229,Desktop,Chrome,Normal
user_075,2026-06-24,11:59:10,11,Wednesday,Success,2,5,30.246.79.53,Mobile,Edge,Normal
user_003,2025-11-02,02:46:01,2,Sunday,Failed,10,11,210.254.70.138,Desktop,Edge,Suspicious
user_088,2026-04-19,14:59:23,14,Sunday,Success,0,2,108.250.43.203,Mobile,Firefox,Normal
user_006,2026-07-07,08:14:58,8,Tuesday,Success,1,4,243.53.162.15,Laptop,Firefox,Normal
user_036,2025-07-28,09:53:48,9,Monday,Success,0,4,40.187.52.92,Desktop,Edge,Normal
user_039,2025-11-07,08:33:51,8,Friday,Success,2,5,91.107.73.70,Mobile,Chrome,Normal
user_010,2025-08-03,14:28:33,14,Sunday,Success,1,5,222.203.206.139,Mobile,Chrome,Normal
user_092,2026-06-18,16:34:12,16,Thursday,Success,0,3,231.99.82.153,Mobile,Edge,Normal
user_037,2025-10-20,00:31:24,0,Monday,Failed,10,6,50.1.189.168,Desktop,Edge,Suspicious
user_072,2026-02-24,13:14:34,13,Tuesday,Success,1,5,185.54.238.131,Mobile,Edge,Normal
user_017,2025-11-05,14:32:53,14,Wednesday,Success,2,3,35.138.248.42,Laptop,Firefox,Normal
user_046,2025-09-12,14:27:10,14,Friday,Success,1,4,50.27.34.137,Desktop,Chrome,Normal
user_046,2025-09-28,08:18:26,8,Sunday,Success,0,1,250.198.152.181,Laptop,Edge,Normal
user_020,2026-03-20,11:08:19,11,Friday,Success,2,5,37.255.233.159,Desktop,Firefox,Normal
user_036,2025-08-20,19:49:21,19,Wednesday,Success,1,3,21.59.187.121,Mobile,Edge,Normal
user_068,2025-09-23,17:47:45,17,Tuesday,Success,1,4,161.179.50.233,Mobile,Firefox,Normal
user_029,2026-04-27,12:05:01,12,Monday,Success,1,5,7.164.53.101,Mobile,Edge,Normal
user_050,2026-04-05,09:44:14,9,Sunday,Success,2,4,146.169.80.124,Desktop,Firefox,Normal
user_006,2025-10-09,22:25:27,22,Thursday,Success,7,13,197.15.252.239,Desktop,Chrome,Suspicious
user_010,2026-03-06,00:16:38,0,Friday,Failed,3,19,161.16.129.137,Laptop,Firefox,Suspicious
user_044,2025-12-17,20:42:58,20,Wednesday,Success,0,3,124.41.54.109,Desktop,Chrome,Normal
user_033,2025-08-26,13:37:33,13,Tuesday,Success,1,2,60.154.52.89,Desktop,Firefox,Normal
user_100,2026-06-13,12:02:37,12,Saturday,Success,2,2,217.1.53.158,Laptop,Firefox,Normal
user_045,2026-07-15,04:45:39,4,Wednesday,Success,7,7,167.104.134.205,Desktop,Firefox,Suspicious
user_028,2026-05-15,09:28:35,9,Friday,Success,2,4,138.194.48.63,Laptop,Chrome,Normal
user_063,2025-12-22,17:07:52,17,Monday,Success,2,4,177.239.197.64,Desktop,Chrome,Normal
user_071,2026-01-27,23:06:09,23,Tuesday,Success,5,19,164.23.170.53,Mobile,Chrome,Suspicious
user_086,2026-05-24,14:45:57,14,Sunday,Success,0,5,46.104.109.30,Laptop,Chrome,Normal
user_055,2025-11-24,18:54:51,18,Monday,Success,1,1,87.82.107.225,Desktop,Firefox,Normal
user_026,2026-05-28,08:04:27,8,Thursday,Success,1,5,178.176.147.83,Desktop,Edge,Normal
user_065,2026-05-09,11:02:32,11,Saturday,Success,2,1,165.61.162.179,Desktop,Edge,Normal
user_047,2025-08-27,13:00:13,13,Wednesday,Success,2,1,148.132.137.78,Desktop,Chrome,Normal
user_086,2025-09-10,16:13:49,16,Wednesday,Success,1,3,111.126.159.101,Desktop,Chrome,Normal
user_027,2025-10-08,14:13:52,14,Wednesday,Success,2,5,104.240.220.102,Desktop,Edge,Normal
user_036,2025-08-14,14:42:37,14,Thursday,Success,1,1,249.82.119.115,Laptop,Edge,Normal
user_021,2026-02-09,08:09:50,8,Monday,Success,1,2,169.47.55.149,Laptop,Edge,Normal
user_010,2025-12-30,14:35:41,14,Tuesday,Success,0,1,243.153.227.121,Mobile,Firefox,Normal
user_013,2026-06-27,16:15:04,16,Saturday,Success,1,1,156.135.66.162,Desktop,Edge,Normal
user_087,2026-01-24,10:10:36,10,Saturday,Success,1,1,167.115.158.196,Desktop,Edge,Normal
user_033,2026-06-07,23:42:33,23,Sunday,Failed,6,11,41.145.131.225,Mobile,Edge,Suspicious
user_061,2025-11-30,18:31:10,18,Sunday,Success,1,5,45.147.193.190,Mobile,Chrome,Normal
user_062,2026-06-19,17:02:15,17,Friday,Success,2,5,225.227.104.36,Mobile,Chrome,Normal
user_032,2026-05-24,11:28:08,11,Sunday,Success,0,2,251.185.235.235,Laptop,Edge,Normal
user_052,2025-12-07,10:09:56,10,Sunday,Success,0,3,49.223.12.35,Mobile,Firefox,Normal
user_021,2025-12-03,16:47:24,16,Wednesday,Success,1,1,254.19.15.83,Laptop,Chrome,Normal
user_001,2026-02-06,14:52:47,14,Friday,Success,1,5,170.255.172.213,Mobile,Edge,Normal
user_069,2026-02-21,17:04:28,17,Saturday,Success,1,3,124.126.172.10,Laptop,Edge,Normal
user_074,2026-02-28,04:15:59,4,Saturday,Failed,6,11,222.146.62.104,Laptop,Chrome,Suspicious
user_076,2026-01-06,10:41:05,10,Tuesday,Success,2,2,72.186.85.24,Desktop,Edge,Normal
user_061,2025-11-22,15:47:47,15,Saturday,Success,1,4,131.54.82.191,Laptop,Chrome,Normal
user_095,2025-11-26,15:06:52,15,Wednesday,Success,0,4,237.149.236.19,Desktop,Chrome,Normal
user_012,2026-05-09,17:39:44,17,Saturday,Success,0,1,53.213.183.42,Mobile,Edge,Normal
user_085,2025-12-26,16:23:21,16,Friday,Success,1,5,135.114.214.220,Mobile,Chrome,Normal
user_027,2026-04-29,09:59:32,9,Wednesday,Success,0,1,255.7.244.100,Desktop,Firefox,Normal
user_075,2026-02-25,11:38:24,11,Wednesday,Success,1,2,79.144.103.204,Mobile,Chrome,Normal
user_090,2026-06-26,20:04:49,20,Friday,Success,1,5,110.144.20.120,Mobile,Edge,Normal
user_043,2026-01-01,03:46:44,3,Thursday,Failed,4,14,210.202.30.231,Laptop,Edge,Suspicious
user_024,2026-01-30,17:31:47,17,Friday,Success,1,2,64.15.121.123,Desktop,Edge,Normal
user_089,2026-06-23,09:01:11,9,Tuesday,Success,1,4,55.204.76.10,Mobile,Edge,Normal
user_025,2026-07-19,20:42:54,20,Sunday,Success,1,3,122.205.78.87,Mobile,Chrome,Normal
user_099,2025-11-06,04:04:06,4,Thursday,Failed,7,19,147.151.165.112,Desktop,Chrome,Suspicious
user_068,2026-03-11,11:35:29,11,Wednesday,Success,0,2,223.77.195.217,Laptop,Chrome,Normal
user_092,2026-07-11,16:48:06,16,Saturday,Success,1,1,89.130.115.50,Laptop,Chrome,Normal
user_009,2026-02-05,00:15:29,0,Thursday,Failed,3,16,226.70.191.248,Mobile,Chrome,Suspicious
user_025,2025-10-23,14:27:29,14,Thursday,Success,1,3,105.169.141.175,Laptop,Edge,Normal
user_010,2026-01-28,13:36:15,13,Wednesday,Success,1,4,81.105.161.111,Laptop,Firefox,Normal
user_051,2026-01-01,08:41:00,8,Thursday,Success,1,1,125.74.96.222,Laptop,Chrome,Normal
user_043,2026-05-26,12:00:12,12,Tuesday,Success,2,3,134.70.133.145,Mobile,Firefox,Normal
user_079,2025-08-01,04:06:37,4,Friday,Success,5,8,235.169.187.160,Desktop,Edge,Suspicious
user_038,2026-07-25,19:09:55,19,Saturday,Failed,2,1,15.212.231.165,Mobile,Edge,Normal
user_063,2025-11-29,18:59:25,18,Saturday,Success,0,3,117.144.246.222,Laptop,Edge,Normal
user_062,2026-04-06,16:20:51,16,Monday,Success,2,4,166.176.54.222,Mobile,Chrome,Normal
user_057,2026-07-10,11:50:44,11,Friday,Success,0,4,48.162.234.104,Desktop,Chrome,Normal
user_037,2025-08-11,10:24:04,10,Monday,Success,2,3,247.46.237.19,Laptop,Edge,Normal
user_076,2026-01-22,20:29:03,20,Thursday,Success,1,1,225.52.240.138,Laptop,Chrome,Normal
user_010,2026-02-07,11:08:04,11,Saturday,Success,0,1,84.94.136.235,Mobile,Chrome,Normal
user_067,2026-04-27,09:50:44,9,Monday,Success,0,1,137.65.51.165,Mobile,Firefox,Normal
user_078,2026-01-03,00:20:34,0,Saturday,Failed,10,11,74.5.21.103,Desktop,Chrome,Suspicious
user_060,2026-02-20,02:04:15,2,Friday,Success,10,16,106.198.208.154,Laptop,Chrome,Suspicious
user_092,2025-11-16,16:49:14,16,Sunday,Success,0,5,208.23.68.124,Laptop,Chrome,Normal
user_022,2026-02-06,15:04:58,15,Friday,Success,2,5,246.251.234.106,Laptop,Firefox,Normal
user_030,2025-10-18,18:41:04,18,Saturday,Success,0,4,220.231.109.129,Mobile,Chrome,Normal
user_058,2026-07-20,15:04:27,15,Monday,Success,2,5,60.252.176.138,Desktop,Edge,Normal
user_076,2026-05-30,14:38:26,14,Saturday,Success,1,2,12.124.80.191,Laptop,Edge,Normal
user_069,2026-01-14,11:47:42,11,Wednesday,Success,1,3,176.173.232.37,Desktop,Chrome,Normal
user_014,2026-04-01,14:09:37,14,Wednesday,Success,1,2,117.18.104.154,Desktop,Firefox,Normal
user_075,2026-01-22,14:05:27,14,Thursday,Success,2,1,75.216.84.209,Laptop,Edge,Normal
user_038,2026-05-12,02:41:00,2,Tuesday,Success,5,10,10.176.134.150,Laptop,Chrome,Suspicious
user_009,2026-06-27,11:10:49,11,Saturday,Success,2,1,159.29.242.68,Laptop,Firefox,Normal
user_078,2026-07-25,17:56:33,17,Saturday,Success,1,2,27.154.226.245,Laptop,Chrome,Normal
user_048,2026-07-04,08:13:22,8,Saturday,Success,1,4,214.14.255.196,Mobile,Chrome,Normal
user_004,2025-07-26,20:04:05,20,Saturday,Success,2,3,85.139.212.72,Laptop,Edge,Normal
user_089,2026-04-22,01:16:40,1,Wednesday,Failed,4,14,200.100.32.38,Laptop,Firefox,Suspicious
user_028,2026-07-06,09:26:50,9,Monday,Success,0,1,52.20.221.117,Desktop,Firefox,Normal
user_032,2025-10-12,22:50:04,22,Sunday,Failed,8,8,108.213.179.1,Mobile,Chrome,Suspicious
user_055,2026-02-14,17:38:51,17,Saturday,Success,1,4,146.110.198.236,Desktop,Edge,Normal
user_081,2025-09-14,10:49:24,10,Sunday,Failed,1,3,238.243.226.121,Mobile,Chrome,Normal
user_039,2026-03-05,10:46:31,10,Thursday,Success,1,2,74.43.58.173,Desktop,Firefox,Normal
user_061,2026-06-30,23:25:53,23,Tuesday,Failed,6,16,209.105.100.190,Desktop,Chrome,Suspicious
user_039,2026-07-05,00:49:41,0,Sunday,Failed,5,11,173.164.209.70,Desktop,Firefox,Suspicious
user_042,2025-12-29,08:06:03,8,Monday,Success,0,5,137.215.146.146,Laptop,Chrome,Normal
user_087,2025-08-09,08:24:54,8,Saturday,Success,0,3,249.63.62.219,Desktop,Firefox,Normal
user_063,2025-10-21,12:02:53,12,Tuesday,Success,1,4,106.104.208.23,Laptop,Edge,Normal
user_095,2025-10-11,17:51:12,17,Saturday,Success,2,2,199.128.170.194,Laptop,Firefox,Normal
user_003,2025-12-16,13:34:48,13,Tuesday,Success,0,1,51.176.14.27,Desktop,Firefox,Normal
user_051,2026-01-25,14:42:11,14,Sunday,Success,2,2,202.74.165.249,Laptop,Edge,Normal
user_025,2025-09-02,19:17:33,19,Tuesday,Success,0,2,227.101.69.215,Desktop,Chrome,Normal
user_095,2025-08-21,14:01:33,14,Thursday,Failed,0,4,238.46.3.90,Desktop,Firefox,Normal
user_047,2026-04-17,13:50:15,13,Friday,Success,1,3,39.56.35.19,Laptop,Firefox,Normal
user_012,2026-05-04,15:49:33,15,Monday,Success,1,3,134.145.155.78,Desktop,Chrome,Normal
user_088,2026-05-24,13:47:17,13,Sunday,Success,2,2,153.70.234.31,Desktop,Firefox,Normal
user_039,2026-06-10,00:43:37,0,Wednesday,Success,10,8,122.88.41.216,Desktop,Edge,Suspicious
user_039,2026-06-26,12:47:41,12,Friday,Success,2,3,98.107.89.164,Mobile,Firefox,Normal
user_019,2025-11-09,10:18:31,10,Sunday,Success,1,2,112.63.190.167,Laptop,Firefox,Normal
user_056,2025-12-26,10:45:45,10,Friday,Success,1,2,121.71.146.162,Laptop,Firefox,Normal
user_058,2026-01-02,12:49:26,12,Friday,Success,0,3,42.251.18.64,Laptop,Chrome,Normal
user_095,2025-12-03,11:26:14,11,Wednesday,Success,0,2,110.121.224.216,Mobile,Firefox,Normal
user_047,2026-04-18,20:35:33,20,Saturday,Success,2,4,114.204.65.124,Desktop,Edge,Normal
user_065,2026-02-12,22:27:55,22,Thursday,Success,8,7,234.181.170.132,Desktop,Firefox,Suspicious
user_086,2026-06-08,09:07:13,9,Monday,Success,2,4,208.252.55.86,Mobile,Firefox,Normal
user_061,2025-11-24,17:34:10,17,Monday,Success,0,3,103.6.254.187,Mobile,Edge,Normal
user_046,2026-06-26,08:54:58,8,Friday,Success,1,1,187.70.248.187,Mobile,Edge,Normal
user_071,2026-05-26,10:19:30,10,Tuesday,Success,1,5,201.59.226.110,Desktop,Chrome,Normal
user_055,2026-06-03,17:21:33,17,Wednesday,Success,1,2,163.234.60.181,Mobile,Firefox,Normal
user_083,2025-08-25,09:33:32,9,Monday,Success,0,3,158.137.64.236,Desktop,Firefox,Normal
user_068,2026-03-01,12:34:03,12,Sunday,Success,1,5,35.115.229.38,Desktop,Firefox,Normal
user_059,2026-07-11,08:42:00,8,Saturday,Success,2,1,241.33.48.80,Desktop,Edge,Normal
user_081,2026-06-22,00:50:10,0,Monday,Failed,4,9,143.115.168.130,Desktop,Chrome,Suspicious
user_048,2025-11-08,11:39:34,11,Saturday,Success,1,2,155.135.55.179,Desktop,Chrome,Normal
user_009,2025-07-31,16:46:03,16,Thursday,Success,2,2,216.65.208.206,Laptop,Edge,Normal
user_086,2026-06-12,14:37:09,14,Friday,Success,0,3,175.232.100.223,Laptop,Edge,Normal
user_071,2026-07-14,10:42:27,10,Tuesday,Failed,0,1,147.3.186.1,Desktop,Edge,Normal
user_044,2026-07-04,20:04:30,20,Saturday,Success,0,3,21.50.182.203,Desktop,Edge,Normal
user_054,2025-09-06,02:08:26,2,Saturday,Success,3,16,155.37.22.96,Mobile,Edge,Suspicious
user_012,2025-12-16,09:11:04,9,Tuesday,Success,2,4,61.46.107.198,Mobile,Chrome,Normal
user_069,2026-05-09,19:55:20,19,Saturday,Success,2,4,136.147.209.89,Laptop,Firefox,Normal
user_085,2026-03-27,18:46:19,18,Friday,Success,1,3,64.80.171.135,Laptop,Firefox,Normal
user_005,2025-09-06,09:46:16,9,Saturday,Success,1,4,104.6.219.219,Desktop,Edge,Normal
user_079,2026-04-18,13:01:46,13,Saturday,Failed,1,2,190.74.82.87,Desktop,Edge,Normal
user_030,2026-05-14,18:26:12,18,Thursday,Success,0,1,133.171.245.199,Desktop,Chrome,Normal
user_091,2026-01-05,02:19:26,2,Monday,Success,5,15,95.171.218.112,Mobile,Chrome,Suspicious
user_090,2025-12-17,18:38:20,18,Wednesday,Success,1,4,183.164.245.49,Mobile,Firefox,Normal
user_053,2026-06-14,10:04:46,10,Sunday,Success,1,3,192.245.19.115,Desktop,Edge,Normal
user_022,2026-04-13,20:01:01,20,Monday,Success,2,5,228.106.54.12,Desktop,Firefox,Normal
user_045,2025-12-30,15:03:21,15,Tuesday,Success,0,2,96.172.101.55,Desktop,Firefox,Normal
user_017,2026-07-03,09:08:41,9,Friday,Success,0,2,216.142.143.223,Desktop,Firefox,Normal
user_033,2026-02-04,00:12:32,0,Wednesday,Failed,6,12,124.230.85.94,Laptop,Firefox,Suspicious
user_001,2026-05-09,16:14:28,16,Saturday,Success,2,3,9.47.13.72,Mobile,Firefox,Normal
user_100,2026-07-21,08:29:01,8,Tuesday,Success,0,4,10.252.242.88,Desktop,Firefox,Normal
user_012,2025-12-04,12:11:10,12,Thursday,Success,1,4,43.204.211.63,Mobile,Chrome,Normal
user_079,2026-04-24,12:50:17,12,Friday,Success,2,4,190.212.112.136,Laptop,Chrome,Normal
user_090,2025-11-18,19:25:13,19,Tuesday,Success,0,2,254.171.78.2,Desktop,Firefox,Normal
user_018,2026-01-23,20:06:28,20,Friday,Success,2,1,232.227.209.250,Laptop,Edge,Normal
user_092,2026-01-25,11:06:11,11,Sunday,Success,0,2,174.88.159.172,Mobile,Edge,Normal
user_019,2026-01-11,10:01:49,10,Sunday,Success,1,4,189.112.205.242,Mobile,Chrome,Normal
user_071,2026-05-04,04:31:39,4,Monday,Failed,4,8,23.26.199.226,Laptop,Edge,Suspicious
user_075,2025-09-25,01:22:51,1,Thursday,Success,7,18,27.87.63.213,Mobile,Firefox,Suspicious
user_070,2026-07-02,15:25:32,15,Thursday,Success,0,3,243.131.56.233,Mobile,Firefox,Normal
user_097,2026-05-06,14:00:28,14,Wednesday,Success,1,1,117.168.125.89,Desktop,Edge,Normal
user_050,2026-04-16,08:37:36,8,Thursday,Success,0,3,62.125.141.138,Mobile,Firefox,Normal
user_037,2026-04-23,13:07:46,13,Thursday,Success,1,2,214.230.179.251,Desktop,Firefox,Normal
user_020,2025-10-15,19:51:52,19,Wednesday,Success,1,3,162.76.16.196,Desktop,Edge,Normal
user_088,2026-03-14,12:16:30,12,Saturday,Success,0,5,35.9.71.107,Mobile,Edge,Normal
user_075,2026-02-18,11:27:16,11,Wednesday,Success,1,4,26.30.41.41,Laptop,Chrome,Normal
user_019,2026-04-08,13:41:54,13,Wednesday,Success,1,5,116.74.97.135,Mobile,Edge,Normal
user_043,2025-10-05,08:28:36,8,Sunday,Success,0,1,190.218.14.254,Laptop,Firefox,Normal
user_073,2026-05-30,20:22:14,20,Saturday,Success,2,3,96.178.201.37,Desktop,Edge,Normal
user_089,2025-08-17,15:44:41,15,Sunday,Success,2,5,17.99.191.182,Mobile,Firefox,Normal
user_002,2026-03-22,11:15:52,11,Sunday,Success,0,3,252.136.79.230,Laptop,Firefox,Normal
user_015,2025-12-13,18:02:14,18,Saturday,Success,2,3,217.84.45.216,Desktop,Firefox,Normal
user_049,2025-10-11,20:49:16,20,Saturday,Success,2,3,231.122.181.10,Desktop,Chrome,Normal
user_028,2025-11-26,18:56:57,18,Wednesday,Success,0,1,163.178.178.91,Laptop,Firefox,Normal
user_077,2026-06-10,12:49:35,12,Wednesday,Success,1,2,19.96.167.92,Laptop,Chrome,Normal
user_022,2025-12-28,08:29:53,8,Sunday,Success,1,3,119.132.116.117,Laptop,Firefox,Normal
user_054,2026-06-05,10:09:16,10,Friday,Success,0,5,26.11.141.217,Laptop,Firefox,Normal
user_072,2026-05-22,04:51:16,4,Friday,Failed,3,6,178.229.105.191,Mobile,Firefox,Suspicious
user_053,2026-07-03,15:48:03,15,Friday,Success,2,5,174.25.58.81,Laptop,Firefox,Normal
user_058,2026-04-16,08:04:11,8,Thursday,Success,1,3,66.96.209.29,Desktop,Chrome,Normal
user_085,2026-01-19,22:35:35,22,Monday,Success,3,12,140.170.129.235,Laptop,Firefox,Suspicious
user_059,2026-07-14,13:16:45,13,Tuesday,Success,1,4,219.97.241.101,Desktop,Edge,Normal
user_072,2026-03-30,17:44:23,17,Monday,Success,0,1,126.78.192.187,Mobile,Chrome,Normal
user_003,2026-02-08,11:45:10,11,Sunday,Success,1,1,77.195.216.64,Mobile,Edge,Normal
user_008,2025-11-18,08:37:03,8,Tuesday,Success,0,2,238.108.95.78,Laptop,Chrome,Normal
user_073,2026-06-05,16:05:09,16,Friday,Failed,1,2,88.176.79.211,Laptop,Chrome,Normal
user_021,2025-11-02,12:04:03,12,Sunday,Failed,2,1,233.78.44.104,Mobile,Chrome,Normal
user_063,2025-09-13,18:43:19,18,Saturday,Success,0,3,231.209.17.54,Laptop,Chrome,Normal
user_020,2026-03-29,15:57:13,15,Sunday,Success,2,4,45.21.83.229,Mobile,Firefox,Normal
user_023,2026-06-18,08:35:06,8,Thursday,Success,2,4,93.224.86.246,Laptop,Edge,Normal
user_091,2025-09-04,12:35:30,12,Thursday,Success,2,1,115.77.107.184,Laptop,Firefox,Normal
user_036,2025-11-19,09:42:53,9,Wednesday,Success,2,3,194.20.71.204,Desktop,Edge,Normal
user_084,2025-08-07,17:07:50,17,Thursday,Success,2,5,20.74.3.204,Desktop,Firefox,Normal
user_047,2026-06-29,13:21:20,13,Monday,Success,2,1,31.221.96.122,Mobile,Edge,Normal
user_016,2026-02-12,19:00:41,19,Thursday,Success,2,4,202.223.132.20,Desktop,Firefox,Normal
user_007,2026-01-04,09:24:19,9,Sunday,Success,1,1,72.29.225.77,Mobile,Firefox,Normal
user_031,2026-07-14,13:54:43,13,Tuesday,Success,1,1,54.150.138.183,Desktop,Firefox,Normal
user_041,2025-11-12,15:26:49,15,Wednesday,Success,2,1,125.2.67.102,Mobile,Firefox,Normal
user_070,2026-06-14,16:50:40,16,Sunday,Success,0,1,74.242.185.229,Mobile,Firefox,Normal
user_023,2025-10-31,16:56:40,16,Friday,Success,2,2,68.245.227.57,Desktop,Firefox,Normal
user_042,2025-08-20,14:35:19,14,Wednesday,Success,0,2,52.25.216.67,Laptop,Chrome,Normal
user_087,2026-06-06,16:46:11,16,Saturday,Success,0,4,67.246.86.70,Mobile,Edge,Normal
user_038,2025-12-04,09:26:42,9,Thursday,Success,2,4,87.52.34.30,Mobile,Chrome,Normal
user_043,2026-04-02,00:38:23,0,Thursday,Failed,8,17,80.213.9.134,Laptop,Edge,Suspicious
user_055,2026-05-15,08:01:11,8,Friday,Success,1,4,56.36.221.247,Mobile,Chrome,Normal
user_013,2025-11-30,11:54:47,11,Sunday,Success,1,2,230.160.166.196,Mobile,Chrome,Normal
user_080,2025-09-22,08:22:46,8,Monday,Success,2,5,132.153.230.99,Laptop,Chrome,Normal
user_060,2025-12-06,11:43:26,11,Saturday,Success,0,2,215.166.40.202,Laptop,Firefox,Normal
user_030,2025-12-12,17:16:08,17,Friday,Success,1,4,90.35.222.190,Mobile,Edge,Normal
user_090,2026-07-11,17:21:00,17,Saturday,Success,2,2,144.242.190.189,Desktop,Edge,Normal
user_011,2026-01-28,20:26:31,20,Wednesday,Success,1,5,66.59.197.31,Desktop,Edge,Normal
user_025,2025-12-02,17:46:20,17,Tuesday,Success,1,1,11.111.254.242,Desktop,Chrome,Normal
user_031,2026-02-07,11:34:20,11,Saturday,Success,1,1,46.17.105.16,Mobile,Firefox,Normal
user_069,2026-07-02,19:26:45,19,Thursday,Success,0,3,81.182.93.184,Laptop,Chrome,Normal
user_091,2026-07-22,10:30:04,10,Wednesday,Success,0,5,54.115.175.128,Mobile,Firefox,Normal
user_005,2025-08-20,03:32:52,3,Wednesday,Failed,4,13,232.104.208.73,Desktop,Edge,Suspicious
user_045,2025-12-12,08:59:31,8,Friday,Success,2,5,39.15.218.252,Mobile,Chrome,Normal
user_088,2026-05-22,11:25:17,11,Friday,Success,1,4,134.208.174.17,Mobile,Chrome,Normal
user_077,2025-07-31,18:21:16,18,Thursday,Success,2,1,246.213.3.175,Mobile,Firefox,Normal
user_045,2026-04-25,14:41:13,14,Saturday,Success,0,3,229.206.76.35,Mobile,Chrome,Normal
user_080,2026-03-12,08:11:42,8,Thursday,Success,1,2,187.25.222.207,Mobile,Chrome,Normal
user_067,2025-12-31,14:33:49,14,Wednesday,Success,0,4,240.2.36.220,Desktop,Edge,Normal
user_093,2026-04-12,19:38:20,19,Sunday,Success,2,4,29.72.227.75,Mobile,Edge,Normal
user_063,2025-11-21,23:16:15,23,Friday,Failed,8,10,163.238.32.90,Desktop,Edge,Suspicious
user_071,2025-11-13,17:29:56,17,Thursday,Success,0,3,143.246.70.254,Desktop,Chrome,Normal
user_050,2025-11-26,18:20:11,18,Wednesday,Failed,2,5,73.79.82.155,Laptop,Edge,Normal
user_051,2026-01-19,17:29:08,17,Monday,Success,0,3,57.90.81.36,Laptop,Firefox,Normal
user_087,2026-02-02,09:19:41,9,Monday,Success,2,4,181.2.57.45,Mobile,Chrome,Normal
user_042,2025-12-11,04:29:19,4,Thursday,Success,8,12,27.157.241.164,Desktop,Firefox,Suspicious
user_020,2026-07-02,14:50:40,14,Thursday,Success,1,5,209.155.207.124,Desktop,Edge,Normal
user_026,2026-04-19,12:23:12,12,Sunday,Success,1,2,41.14.71.210,Mobile,Chrome,Normal
user_037,2026-06-16,04:21:10,4,Tuesday,Success,10,6,11.210.143.221,Laptop,Chrome,Suspicious
user_023,2025-08-29,12:33:15,12,Friday,Success,1,5,94.81.146.192,Desktop,Edge,Normal
user_048,2026-02-17,13:13:36,13,Tuesday,Success,2,3,130.97.127.38,Desktop,Edge,Normal
user_005,2025-12-02,13:06:02,13,Tuesday,Success,2,5,87.164.103.45,Desktop,Chrome,Normal
user_070,2026-06-17,13:10:03,13,Wednesday,Success,1,5,182.213.78.47,Laptop,Edge,Normal
user_072,2026-07-18,11:36:33,11,Saturday,Success,1,3,67.85.81.133,Laptop,Chrome,Normal
user_049,2025-11-03,03:05:52,3,Monday,Failed,10,11,114.158.3.39,Mobile,Chrome,Suspicious
user_039,2026-06-16,11:59:07,11,Tuesday,Success,0,4,51.88.97.128,Mobile,Edge,Normal
user_079,2025-11-19,15:56:16,15,Wednesday,Success,2,5,58.25.82.33,Laptop,Edge,Normal
user_086,2026-06-26,15:54:31,15,Friday,Success,2,3,54.66.227.166,Desktop,Firefox,Normal
user_069,2026-06-16,10:29:58,10,Tuesday,Success,0,3,244.55.225.111,Desktop,Chrome,Normal
user_037,2026-07-13,19:31:22,19,Monday,Success,0,3,195.111.118.116,Laptop,Edge,Normal
user_027,2026-02-07,22:01:50,22,Saturday,Failed,8,11,90.80.233.177,Desktop,Firefox,Suspicious
user_042,2025-11-07,19:10:21,19,Friday,Success,2,3,167.22.45.50,Desktop,Edge,Normal
user_022,2026-05-11,20:08:41,20,Monday,Success,2,5,245.106.110.139,Laptop,Edge,Normal
